transaction_id,amount,payment_method,failure_reason,customer_attempts,hour,recovery_probability,recovered
TXN01191,5879,Card,Insufficient Funds,4,16,0.3283444900129271,0
TXN01192,12398,Wallet,Authentication Failed,1,10,0.4354189092534689,0
TXN01193,14253,Wallet,Authentication Failed,1,21,0.36413880474821897,0
TXN01194,43979,UPI,Authentication Failed,5,3,0.5364536198186862,1
TXN01195,10889,UPI,Bank Declined,2,6,0.586280113473918,1
TXN01196,44265,Wallet,Insufficient Funds,2,20,0.49224239055692875,1
TXN01197,13099,UPI,Authentication Failed,3,13,0.37998295279908617,1
TXN01198,914,Netbanking,Authentication Failed,5,6,0.8640578566320933,1
TXN01199,49597,Netbanking,Bank Declined,5,23,0.31883094874499507,1
TXN01200,10641,Wallet,Insufficient Funds,2,7,0.7259572223364886,1
TXN01201,25038,UPI,Network Error,5,0,0.31039928575525266,0
TXN01202,2543,Card,Bank Declined,2,23,0.536787984271792,0
TXN01203,10557,Netbanking,Insufficient Funds,5,21,0.2833574866815939,0
TXN01204,10480,Wallet,Authentication Failed,1,3,0.5143863897511756,1
TXN01205,7883,UPI,Insufficient Funds,2,11,0.4494652052865523,0
TXN01206,44341,Wallet,Insufficient Funds,2,23,0.3549124106088962,0
TXN01207,17468,Card,Insufficient Funds,4,2,0.34039279521111643,0
TXN01208,15428,Netbanking,Network Error,5,12,0.8129063907893145,1
TXN01209,26315,Wallet,Insufficient Funds,5,19,0.5301133925605251,1
TXN01210,33695,Wallet,Network Error,2,5,0.8832898974250935,0
TXN01211,27406,Wallet,Authentication Failed,1,10,0.3749712868676469,1
TXN01212,20015,Card,Network Error,1,22,0.7266699568278444,1
TXN01213,40015,Wallet,Authentication Failed,1,3,0.6096363497749977,1
TXN01214,37319,Card,Authentication Failed,5,19,0.45881646761088213,1
TXN01215,15443,Card,Network Error,4,15,0.6402402793318765,0
TXN01216,46503,Card,Bank Declined,2,6,0.4196475003140101,0
TXN01217,38827,Netbanking,Timeout,3,21,0.3992910783318896,0
TXN01218,226,Netbanking,Insufficient Funds,4,10,0.19966084746391302,0
TXN01219,27732,Wallet,Timeout,3,23,0.3738595524808408,0
TXN01220,41663,Wallet,Insufficient Funds,4,0,0.5281487026330868,1
TXN01221,44509,Netbanking,Insufficient Funds,1,6,0.512509175176406,0
TXN01222,20630,UPI,Authentication Failed,5,11,0.8654244601059109,1
TXN01223,40064,Netbanking,Insufficient Funds,3,6,0.5607748895530688,1
TXN01224,44427,Card,Insufficient Funds,4,22,0.08643208712929204,0
TXN01225,3468,Netbanking,Network Error,5,6,0.9189716217502678,1
TXN01226,3897,Card,Timeout,3,9,0.903872614062008,1
TXN01227,47982,Wallet,Network Error,2,15,0.610324224540889,1
TXN01228,13818,UPI,Insufficient Funds,4,7,0.4601041353695451,1
TXN01229,34660,Wallet,Authentication Failed,2,8,0.8832548327307632,1
TXN01230,11153,Card,Network Error,1,8,0.6726130546937164,0
TXN01231,22216,Card,Network Error,2,1,0.9337252798632628,1
TXN01232,36344,Card,Bank Declined,2,12,0.25812713046713054,0
TXN01233,36285,UPI,Insufficient Funds,4,12,0.18373630809607802,0
TXN01234,1745,Netbanking,Authentication Failed,1,22,0.5085284604089224,1
TXN01235,47623,Wallet,Network Error,2,22,0.7093297658361132,1
TXN01236,19356,Wallet,Network Error,5,3,0.87135949630396,0
TXN01237,35940,Netbanking,Authentication Failed,3,23,0.8917834806002307,1
TXN01238,34722,Wallet,Insufficient Funds,2,11,0.32219604753188147,0
TXN01239,37530,UPI,Bank Declined,1,16,0.23319094529805945,0
TXN01240,39382,Wallet,Network Error,2,1,0.8608200523067274,1
TXN01241,2808,Card,Bank Declined,3,12,0.6230665033579657,1
TXN01242,11794,Netbanking,Timeout,1,17,0.43898000120774117,1
TXN01243,9624,UPI,Insufficient Funds,4,14,0.3963799196349941,0
TXN01244,31980,Netbanking,Timeout,1,7,0.819617171873607,1
TXN01245,39324,UPI,Timeout,4,14,0.8392882509480505,1
TXN01246,37080,Card,Timeout,1,0,0.6497328883991333,1
TXN01247,32509,Netbanking,Insufficient Funds,3,19,0.2636501710902014,1
TXN01248,13324,Wallet,Insufficient Funds,3,9,0.7316198074269454,1
TXN01249,40838,UPI,Authentication Failed,1,11,0.664353827669545,1
TXN01250,25250,Netbanking,Bank Declined,2,4,0.4857662635424091,1
TXN01251,49788,Wallet,Bank Declined,3,8,0.3963242569432567,1
TXN01252,34493,Netbanking,Authentication Failed,4,22,0.7117720881024934,1
TXN01253,43182,Netbanking,Authentication Failed,4,7,0.3695284119156374,0
TXN01254,8073,Netbanking,Timeout,5,15,0.4201969922815817,1
TXN01255,8677,UPI,Authentication Failed,4,13,0.5708837222734492,0
TXN01256,8170,Wallet,Network Error,5,12,0.5029911748508993,1
TXN01257,8766,Card,Bank Declined,1,22,0.6402336014465305,1
TXN01258,36468,UPI,Authentication Failed,1,20,0.28255707241196343,0
TXN01259,6883,UPI,Network Error,1,12,0.7584587731971251,1
TXN01260,46094,UPI,Network Error,2,4,0.4983075695983915,1
TXN01261,42014,Card,Network Error,2,15,0.3001700541041589,0
TXN01262,5071,Wallet,Network Error,5,10,0.3888552403719234,0
TXN01263,13590,Wallet,Timeout,4,21,0.9535307644845658,1
TXN01264,45819,Wallet,Network Error,4,4,0.9071482473807505,1
TXN01265,45180,Netbanking,Timeout,1,12,0.46352632242536573,0
TXN01266,2090,Netbanking,Timeout,3,10,0.8448603331818437,0
TXN01267,5399,Netbanking,Network Error,2,18,0.726000115221782,1
TXN01268,45865,Card,Bank Declined,2,2,0.8796332980149086,1
TXN01269,20056,Netbanking,Network Error,1,14,0.5615239616738413,1
TXN01270,22459,Card,Network Error,2,6,0.7770224287620199,1
TXN01271,46340,Wallet,Network Error,1,6,0.34447500569674305,1
TXN01272,37248,Netbanking,Bank Declined,5,5,0.4773731427714841,1
TXN01273,28834,Netbanking,Insufficient Funds,4,2,0.7246723628317263,1
TXN01274,4857,UPI,Insufficient Funds,3,12,0.42728661211508434,0
TXN01275,19197,Card,Timeout,4,6,0.5015156523343912,0
TXN01276,10495,Wallet,Timeout,4,4,0.3841896741900248,1
TXN01277,16341,UPI,Bank Declined,5,22,0.6924698381270713,1
TXN01278,38456,UPI,Authentication Failed,2,17,0.6513992304008087,0
TXN01279,27796,Wallet,Insufficient Funds,3,21,0.3117570995226422,0
TXN01280,5044,UPI,Timeout,2,7,0.965658946306084,1
TXN01281,46263,Card,Insufficient Funds,4,16,0.06554196909149523,0
TXN01282,19916,Card,Bank Declined,1,19,0.4126066961422781,0
TXN01283,49940,Netbanking,Bank Declined,4,0,0.8447486404097069,1
TXN01284,37111,UPI,Authentication Failed,2,13,0.42465480682360823,0
TXN01285,25017,Netbanking,Authentication Failed,4,16,0.37657698369861925,0
TXN01286,31295,UPI,Bank Declined,1,9,0.5739542869518731,0
TXN01287,21666,Card,Timeout,5,11,0.8766612249443765,1
TXN01288,10016,Card,Insufficient Funds,2,15,0.12220273261485273,0
TXN01289,20906,Card,Network Error,4,13,0.9601144967520153,1
TXN01290,10084,UPI,Authentication Failed,2,15,0.7565510168268148,0
TXN01291,1859,Card,Network Error,5,7,0.4268751788860864,1
TXN01292,42049,UPI,Timeout,4,22,0.7984055728387138,1
TXN01293,26938,Netbanking,Authentication Failed,4,9,0.46947110584629,1
TXN01294,2582,UPI,Network Error,2,16,0.5816062746534231,0
TXN01295,24542,Netbanking,Timeout,2,17,0.8483030647072064,1
TXN01296,33819,UPI,Insufficient Funds,1,19,0.7239493655865125,1
TXN01297,28065,Netbanking,Timeout,5,15,0.38865911099303574,0
TXN01298,2179,Card,Authentication Failed,1,16,0.49444116581517356,1
TXN01299,2817,Netbanking,Bank Declined,4,15,0.5366591256590125,1
TXN01300,28052,Card,Insufficient Funds,2,18,0.31341827186849835,0
TXN01301,21008,Card,Network Error,4,23,0.5542323866013575,1
TXN01302,42560,Netbanking,Authentication Failed,4,23,0.2365880672931176,0
TXN01303,24961,UPI,Bank Declined,3,7,0.6798770343938363,1
TXN01304,7411,UPI,Timeout,3,5,0.6053500919840317,1
TXN01305,28171,Wallet,Bank Declined,4,5,0.3363556618507487,0
TXN01306,23670,UPI,Authentication Failed,2,20,0.7712234516114478,1
TXN01307,18549,Wallet,Authentication Failed,4,8,0.7617925237061396,1
TXN01308,33636,UPI,Bank Declined,3,3,0.5404741396622257,1
TXN01309,38358,UPI,Timeout,2,11,0.5089154628034324,1
TXN01310,48402,Card,Bank Declined,4,11,0.6466649080575166,1
TXN01311,28965,Wallet,Authentication Failed,5,22,0.40170649504418215,1
TXN01312,6745,UPI,Authentication Failed,5,16,0.3652055512265984,0
TXN01313,38100,Wallet,Network Error,4,14,0.8113602578184286,1
TXN01314,26837,Card,Network Error,2,8,0.3282276678046655,0
TXN01315,11585,Card,Insufficient Funds,4,6,0.11633792972421578,0
TXN01316,38665,Wallet,Authentication Failed,4,9,0.20475172181651285,0
TXN01317,25622,Card,Network Error,3,15,0.4070602305327983,0
TXN01318,12442,Netbanking,Bank Declined,5,11,0.24829300609732163,0
TXN01319,40906,Netbanking,Timeout,3,6,0.98,1
TXN01320,48870,Card,Bank Declined,3,17,0.4021669789678627,0
TXN01321,13187,Netbanking,Timeout,4,14,0.4044876088684731,0
TXN01322,37741,UPI,Network Error,3,5,0.4686973805971426,0
TXN01323,34349,Wallet,Insufficient Funds,5,11,0.7052879000780942,0
TXN01324,10193,UPI,Bank Declined,3,10,0.564112156117077,1
TXN01325,47290,Wallet,Bank Declined,5,19,0.4553726674154998,1
TXN01326,16538,Card,Bank Declined,3,2,0.8113740205364535,1
TXN01327,40511,UPI,Timeout,5,1,0.5764931893843227,1
TXN01328,26499,Card,Network Error,3,5,0.5345059989703871,1
TXN01329,19946,Card,Bank Declined,3,23,0.3450977657848149,0
TXN01330,15808,Wallet,Bank Declined,2,21,0.46445777673658806,1
TXN01331,44139,Wallet,Insufficient Funds,5,4,0.27167904921184816,0
TXN01332,45468,Wallet,Insufficient Funds,5,17,0.5241127715086987,0
TXN01333,11098,UPI,Network Error,5,15,0.5027078932695089,0
TXN01334,47163,Netbanking,Network Error,1,7,0.704039822495793,1
TXN01335,30778,Wallet,Authentication Failed,3,19,0.2461245155223809,1
TXN01336,10782,Wallet,Insufficient Funds,5,21,0.18390240968756003,0
TXN01337,49248,UPI,Authentication Failed,1,10,0.4851836901279441,1
TXN01338,8619,Wallet,Timeout,2,9,0.9558644777360868,1
TXN01339,31580,UPI,Authentication Failed,5,23,0.46407639000098677,1
TXN01340,19794,Card,Bank Declined,5,11,0.6648518848398839,1
TXN01341,3400,Wallet,Authentication Failed,1,20,0.37856105569497867,1
TXN01342,6822,Wallet,Network Error,3,5,0.38892350318126223,0
TXN01343,40086,Card,Timeout,2,19,0.3409756200560351,1
TXN01344,24260,Card,Bank Declined,5,4,0.413789448979926,1
TXN01345,20159,Card,Authentication Failed,3,22,0.3103627187578356,0
TXN01346,35922,Wallet,Timeout,2,8,0.421807313611287,0
TXN01347,13675,Netbanking,Timeout,4,15,0.8325315158708649,1
TXN01348,8070,Netbanking,Bank Declined,4,21,0.21108664966141197,1
TXN01349,35011,Netbanking,Authentication Failed,2,13,0.5904670880148041,1
TXN01350,21691,Wallet,Timeout,1,21,0.5656229664154253,0
TXN01351,31921,Card,Timeout,2,7,0.6545849999359831,0
TXN01352,9603,Wallet,Insufficient Funds,2,19,0.443981166050222,0
TXN01353,48017,Card,Timeout,1,18,0.5193573861200947,1
TXN01354,19022,Wallet,Insufficient Funds,1,13,0.2565762021289997,0
TXN01355,12275,Wallet,Authentication Failed,3,6,0.713381294534434,1
TXN01356,41224,Card,Authentication Failed,3,4,0.80989389168481,1
TXN01357,21489,Netbanking,Authentication Failed,1,17,0.3348071427209695,0
TXN01358,47938,Card,Network Error,4,1,0.3683331323746043,0
TXN01359,922,UPI,Authentication Failed,4,10,0.828457064474418,1
TXN01360,17427,UPI,Timeout,2,21,0.5449268245531791,1
TXN01361,47157,Card,Bank Declined,5,7,0.5859221734639699,1
TXN01362,6250,Wallet,Insufficient Funds,2,0,0.3016802011640024,0
TXN01363,4525,UPI,Network Error,2,21,0.38806163544223593,0
TXN01364,16132,UPI,Authentication Failed,5,11,0.6125321514634097,1
TXN01365,2298,Wallet,Authentication Failed,1,1,0.5675985962387408,1
TXN01366,20179,Wallet,Bank Declined,4,17,0.34209549143383805,0
TXN01367,36320,Netbanking,Bank Declined,2,6,0.5163083312565945,1
TXN01368,41974,Wallet,Network Error,5,16,0.8578632528109521,0
TXN01369,13959,Card,Insufficient Funds,3,21,0.4632982721755239,0
TXN01370,31519,Card,Authentication Failed,2,22,0.2678421289468964,0
TXN01371,8805,Netbanking,Network Error,4,13,0.6836150480603945,1
TXN01372,42980,UPI,Timeout,1,23,0.7919168095027108,1
TXN01373,23336,UPI,Timeout,2,6,0.854892384046526,1
TXN01374,22519,Wallet,Network Error,2,21,0.7403823050439867,0
TXN01375,20078,Card,Authentication Failed,5,2,0.3068607151785486,1
TXN01376,37709,UPI,Network Error,3,5,0.7971212866131124,1
TXN01377,15458,Netbanking,Authentication Failed,3,19,0.6741392922570615,1
TXN01378,34277,Netbanking,Bank Declined,1,1,0.21709881805844328,0
TXN01379,29478,Card,Network Error,4,16,0.5882233673131703,1
TXN01380,37434,Netbanking,Authentication Failed,1,11,0.4330651728736613,1
TXN01381,11482,Netbanking,Network Error,2,11,0.7685884449775503,0
TXN01382,14696,Card,Network Error,2,16,0.45129506861764446,1
TXN01383,33672,Wallet,Authentication Failed,3,9,0.613610346081981,0
TXN01384,13321,Wallet,Authentication Failed,4,2,0.8392441732699205,0
TXN01385,1379,Netbanking,Insufficient Funds,5,19,0.6084616605460255,1
TXN01386,46060,Wallet,Network Error,4,17,0.9450204153515712,1
TXN01387,7183,Wallet,Timeout,2,12,0.98,1
TXN01388,43961,Netbanking,Network Error,5,11,0.30746908890431396,1
TXN01389,17871,Wallet,Network Error,4,16,0.7359188934642343,1
TXN01390,30075,Netbanking,Authentication Failed,4,3,0.48898757843123447,0
TXN01391,45748,UPI,Network Error,5,22,0.9018981432345851,1
TXN01392,48385,Card,Network Error,2,9,0.4762702914063922,0
TXN01393,19163,Card,Timeout,4,10,0.98,1
TXN01394,2206,Wallet,Authentication Failed,5,5,0.6295955786806231,0
TXN01395,24657,Wallet,Network Error,2,5,0.8554761815601816,1
TXN01396,48954,Wallet,Bank Declined,5,8,0.2599196869759378,0
TXN01397,20707,Card,Insufficient Funds,5,14,0.17842051933120553,0
TXN01398,37699,UPI,Timeout,4,1,0.8308825711239421,1
TXN01399,28629,UPI,Network Error,2,3,0.3153905654275265,0
TXN01400,36054,Card,Bank Declined,4,4,0.7718145901256479,0
TXN01401,27956,UPI,Network Error,1,16,0.30976431308433805,1
TXN01402,2673,Card,Network Error,1,7,0.7599831873428913,1
TXN01403,12908,UPI,Authentication Failed,2,7,0.4555657441622641,1
TXN01404,35467,Netbanking,Authentication Failed,5,21,0.6280463969034393,1
TXN01405,36901,Netbanking,Authentication Failed,4,11,0.6872219848923795,1
TXN01406,41296,Card,Bank Declined,4,20,0.4397326534304129,1
TXN01407,34172,UPI,Network Error,2,7,0.37557371367758485,0
TXN01408,23852,Wallet,Insufficient Funds,2,18,0.09875210742378596,0
TXN01409,17785,UPI,Timeout,1,2,0.7122552157937835,1
TXN01410,41501,Netbanking,Authentication Failed,3,17,0.564458747613878,0
TXN01411,11472,Netbanking,Authentication Failed,2,20,0.7195407063847927,1
TXN01412,9096,UPI,Network Error,3,18,0.656814857002756,1
TXN01413,16558,UPI,Network Error,2,18,0.5957120530216153,0
TXN01414,31989,Wallet,Bank Declined,5,14,0.4786610247653616,1
TXN01415,26765,Wallet,Bank Declined,5,5,0.21851283181836723,0
TXN01416,38343,UPI,Authentication Failed,1,15,0.43489004118766,1
TXN01417,31753,UPI,Network Error,1,7,0.98,1
TXN01418,26757,UPI,Insufficient Funds,3,15,0.661488903358962,0
TXN01419,40052,UPI,Timeout,2,17,0.5305646469239523,0
TXN01420,22280,Card,Network Error,4,19,0.7114567835464605,1
TXN01421,31996,UPI,Network Error,1,15,0.8931077218748457,1
TXN01422,12975,Wallet,Bank Declined,4,10,0.508892035725048,1
TXN01423,1722,Netbanking,Timeout,4,6,0.3125705046251057,1
TXN01424,48856,Card,Authentication Failed,2,16,0.2521573232730481,0
TXN01425,40909,UPI,Network Error,3,16,0.6572749049440946,1
TXN01426,16825,Netbanking,Authentication Failed,2,11,0.8786075629731147,1
TXN01427,40860,Card,Network Error,1,12,0.7852466795532074,1
TXN01428,15746,Netbanking,Authentication Failed,4,9,0.24964133400699867,0
TXN01429,17129,UPI,Timeout,2,6,0.4325526130543039,0
TXN01430,29502,UPI,Bank Declined,2,13,0.739926200251795,1
TXN01431,4363,Wallet,Timeout,2,22,0.8890078319693714,0
TXN01432,31087,UPI,Insufficient Funds,1,0,0.48238621033201357,0
TXN01433,46928,UPI,Bank Declined,3,16,0.6510962187408715,1
TXN01434,48024,Card,Timeout,2,3,0.31983621526836925,1
TXN01435,8746,Wallet,Insufficient Funds,1,20,0.6299711817070558,0
TXN01436,27629,Card,Network Error,4,4,0.8517926457195807,0
TXN01437,11764,Netbanking,Network Error,5,19,0.48132460087234297,0
TXN01438,35837,UPI,Authentication Failed,1,23,0.6960737039758549,1
TXN01439,35896,Netbanking,Bank Declined,5,22,0.3503982244974987,0
TXN01440,24127,Card,Network Error,2,6,0.3282311127360591,1
TXN01441,29473,UPI,Bank Declined,2,9,0.3407955798132641,0
TXN01442,36497,UPI,Network Error,1,16,0.4250402137280096,0
TXN01443,20709,Card,Authentication Failed,5,6,0.4364235977143931,1
TXN01444,35935,Card,Timeout,2,0,0.5929146480228207,0
TXN01445,38809,Card,Authentication Failed,4,6,0.5559772240483956,1
TXN01446,19350,Card,Insufficient Funds,3,23,0.38372771285582974,0
TXN01447,21272,Card,Network Error,3,10,0.4894722241757026,1
TXN01448,11655,UPI,Insufficient Funds,2,8,0.07041946800185214,0
TXN01449,21974,Card,Insufficient Funds,5,11,0.4735711355660054,1
TXN01450,13181,UPI,Bank Declined,2,2,0.47702138089314805,0
TXN01451,24163,UPI,Network Error,5,3,0.5090705101712848,0
TXN01452,6919,Card,Insufficient Funds,4,3,0.6568587299813585,1
TXN01453,25812,Card,Timeout,5,12,0.8227203154587118,1
TXN01454,24862,Wallet,Insufficient Funds,2,22,0.6504358838607095,0
TXN01455,11146,UPI,Timeout,4,18,0.6464879562987226,1
TXN01456,31563,Card,Bank Declined,1,9,0.29165187648874424,0
TXN01457,28869,Card,Insufficient Funds,3,4,0.5373550052848907,1
TXN01458,23250,Card,Authentication Failed,2,6,0.34425164595602264,0
TXN01459,2811,Wallet,Bank Declined,2,23,0.5088607683642017,1
TXN01460,4953,Wallet,Timeout,2,15,0.34550055226422194,1
TXN01461,29177,Netbanking,Bank Declined,4,0,0.7777158816960876,1
TXN01462,23963,UPI,Insufficient Funds,1,11,0.13815844873325042,0
TXN01463,21892,Netbanking,Network Error,5,1,0.9321682549345168,1
TXN01464,40583,Card,Network Error,1,6,0.90496142158309,1
TXN01465,9042,Wallet,Timeout,4,10,0.6252079351074722,0
TXN01466,48375,Wallet,Timeout,2,12,0.8210577430127933,1
TXN01467,48694,Netbanking,Network Error,3,1,0.7336115516727072,1
TXN01468,1862,Wallet,Timeout,2,6,0.8621529496364214,1
TXN01469,32087,Card,Bank Declined,5,14,0.5022635705501384,0
TXN01470,15950,Wallet,Authentication Failed,3,10,0.7500659389710449,1
TXN01471,12212,Netbanking,Authentication Failed,2,1,0.5237197719456035,0
TXN01472,24158,Card,Bank Declined,3,6,0.8586760514899556,1
TXN01473,45520,Netbanking,Authentication Failed,1,3,0.5404604705776033,1
TXN01474,38990,Wallet,Insufficient Funds,4,10,0.3738334903536106,1
TXN01475,581,Netbanking,Bank Declined,2,1,0.7495503030944588,0
TXN01476,47404,Netbanking,Timeout,5,15,0.8751043842325864,1
TXN01477,33021,UPI,Bank Declined,1,6,0.5881423800248196,1
TXN01478,40485,Wallet,Network Error,2,12,0.4258584694465528,1
TXN01479,1624,Wallet,Timeout,1,4,0.6274307616703056,0
TXN01480,34988,Netbanking,Network Error,5,16,0.9776507520367749,1
TXN01481,15148,UPI,Timeout,2,20,0.8270903351274296,1
TXN01482,35211,Wallet,Authentication Failed,5,11,0.7678138227153926,1
TXN01483,38004,Card,Bank Declined,3,18,0.2229778491734681,0
TXN01484,34108,Netbanking,Insufficient Funds,5,6,0.37750162384391184,0
TXN01485,160,Wallet,Timeout,3,5,0.7526347935602887,1
TXN01486,9230,Card,Timeout,2,7,0.8810228785396522,1
TXN01487,18123,Wallet,Network Error,3,12,0.33449155750794,0
TXN01488,45180,Card,Authentication Failed,2,4,0.796707219949311,1
TXN01489,13450,Netbanking,Network Error,2,1,0.6838806557193381,0
TXN01490,24454,Wallet,Network Error,4,8,0.438119779403242,1
TXN01491,45286,Wallet,Authentication Failed,2,10,0.42207865151478996,1
TXN01492,28245,UPI,Insufficient Funds,3,23,0.24735068622609255,0
TXN01493,34120,Netbanking,Network Error,4,5,0.6716013240019331,1
TXN01494,20687,Card,Network Error,4,6,0.33617997593779225,1
TXN01495,41231,Wallet,Timeout,2,6,0.41097531094994644,0
TXN01496,9750,Wallet,Authentication Failed,5,18,0.7688851303630477,0
TXN01497,20033,Card,Bank Declined,5,5,0.29282279352276774,0
TXN01498,20681,Netbanking,Insufficient Funds,4,10,0.21337738862068892,0
TXN01499,23493,UPI,Insufficient Funds,2,10,0.3673594239229101,0
TXN01500,23151,UPI,Authentication Failed,5,6,0.5619846216793314,1
TXN01501,26312,Wallet,Timeout,2,1,0.8345273357299109,1
TXN01502,49182,Card,Timeout,2,18,0.6131326986663314,0
TXN01503,4190,Wallet,Authentication Failed,4,3,0.752905234724877,1
TXN01504,7060,Card,Timeout,4,5,0.7328424149318201,1
TXN01505,35872,UPI,Insufficient Funds,1,16,0.1291698175966757,0
TXN01506,21620,Netbanking,Insufficient Funds,5,4,0.15943200687498701,0
TXN01507,49581,Card,Bank Declined,5,6,0.5059236078148396,0
TXN01508,36508,UPI,Authentication Failed,5,8,0.4778225751623277,0
TXN01509,28570,Wallet,Network Error,3,0,0.8204809887461061,1
TXN01510,20591,Card,Network Error,2,0,0.7065159978581462,0
TXN01511,1441,Netbanking,Bank Declined,4,18,0.4716931567015745,0
TXN01512,44723,Wallet,Bank Declined,5,5,0.3195321984152699,1
TXN01513,24891,Wallet,Timeout,1,17,0.4587859716278466,0
TXN01514,438,UPI,Bank Declined,5,9,0.6028507129283414,0
TXN01515,5995,Card,Bank Declined,2,10,0.4964071634298547,0
TXN01516,12354,Wallet,Network Error,2,0,0.6604492562024704,0
TXN01517,11444,Netbanking,Timeout,4,0,0.4194742047115636,0
TXN01518,1850,Card,Bank Declined,3,12,0.664034376641196,1
TXN01519,2521,Netbanking,Bank Declined,4,4,0.796777118599177,0
TXN01520,39987,Wallet,Timeout,5,19,0.48055765475083045,0
TXN01521,5419,Netbanking,Authentication Failed,1,0,0.5440599580822786,1
TXN01522,15996,UPI,Timeout,4,19,0.98,1
TXN01523,12018,Netbanking,Network Error,3,2,0.5332692183855093,0
TXN01524,25164,Card,Authentication Failed,4,17,0.6165324414466329,0
TXN01525,46717,Netbanking,Insufficient Funds,2,8,0.11313699014017106,0
TXN01526,28035,Netbanking,Timeout,5,13,0.7242105017356102,0
TXN01527,37741,UPI,Network Error,5,16,0.3627422413132325,0
TXN01528,29811,Netbanking,Authentication Failed,5,22,0.8714648047266753,1
TXN01529,4906,Netbanking,Timeout,5,13,0.800963856450618,1
TXN01530,41460,Wallet,Bank Declined,5,3,0.7517118516949945,1
TXN01531,12282,Wallet,Timeout,5,4,0.7928730525401457,1
TXN01532,22397,Card,Insufficient Funds,1,20,0.46281032525352594,0
TXN01533,19641,Wallet,Timeout,3,16,0.6149389467598537,0
TXN01534,29021,Wallet,Authentication Failed,5,21,0.8008613658327437,1
TXN01535,16874,Wallet,Authentication Failed,3,1,0.8697849672801441,1
TXN01536,44913,Wallet,Timeout,5,22,0.6493253210328569,1
TXN01537,37298,UPI,Authentication Failed,4,21,0.8520745344086833,1
TXN01538,8920,Wallet,Bank Declined,5,4,0.6083330369919622,1
TXN01539,24170,UPI,Timeout,2,3,0.6768689308275032,1
TXN01540,4332,UPI,Bank Declined,1,3,0.5181379130687497,0
TXN01541,11222,Wallet,Bank Declined,4,5,0.3465014330710839,1
TXN01542,15123,Netbanking,Network Error,4,19,0.30260376257264143,1
TXN01543,8107,UPI,Timeout,2,20,0.46905435879924284,0
TXN01544,18005,Netbanking,Authentication Failed,5,12,0.5568062201224956,0
TXN01545,41886,Netbanking,Bank Declined,1,21,0.46597196658182677,1
TXN01546,29498,Wallet,Network Error,4,4,0.6139396596018436,0
TXN01547,34368,Card,Timeout,1,22,0.98,1
TXN01548,6837,Wallet,Timeout,4,22,0.5451906594685293,1
TXN01549,36162,Card,Insufficient Funds,5,6,0.3665280575520755,1
TXN01550,25610,Card,Insufficient Funds,4,19,0.14346088594697373,0
TXN01551,19526,Wallet,Bank Declined,4,0,0.23357041270589135,0
TXN01552,37365,Wallet,Insufficient Funds,3,13,0.5927866602147461,0
TXN01553,17950,Card,Bank Declined,5,23,0.599478222550385,1
TXN01554,714,Wallet,Authentication Failed,2,3,0.7324933642307265,1
TXN01555,21876,Card,Bank Declined,2,16,0.30490395922058616,0
TXN01556,24177,Netbanking,Insufficient Funds,5,20,0.4502801398278836,1
TXN01557,9474,Wallet,Authentication Failed,2,13,0.3775497320389629,0
TXN01558,35535,Netbanking,Insufficient Funds,5,15,0.20964327183001394,0
TXN01559,31007,UPI,Bank Declined,2,13,0.20806820983708968,0
TXN01560,13509,Netbanking,Network Error,3,15,0.39123850649835035,0
TXN01561,16614,Netbanking,Timeout,2,23,0.5164876780497868,0
TXN01562,29966,Card,Insufficient Funds,4,19,0.13181513241365736,0
TXN01563,3083,Netbanking,Bank Declined,5,7,0.8901009082876563,1
TXN01564,31805,Wallet,Authentication Failed,1,23,0.41604285396676544,1
TXN01565,20762,Card,Insufficient Funds,1,2,0.14122676269162973,0
TXN01566,23610,UPI,Insufficient Funds,5,18,0.1893576189795704,1
TXN01567,12751,Wallet,Timeout,3,0,0.7113922598390335,1
TXN01568,41098,UPI,Bank Declined,2,1,0.24483046670535197,0
TXN01569,28635,Netbanking,Network Error,3,14,0.9037038910988097,1
TXN01570,6740,Wallet,Authentication Failed,1,21,0.8730497754660032,0
TXN01571,44647,Wallet,Bank Declined,5,9,0.3727231944671666,1
TXN01572,15417,UPI,Authentication Failed,5,17,0.5150666880136016,1
TXN01573,7664,Wallet,Insufficient Funds,3,21,0.06549411572064798,0
TXN01574,27445,Wallet,Timeout,3,13,0.748497157309055,1
TXN01575,48388,Wallet,Timeout,2,16,0.5897482406368122,1
TXN01576,28787,Netbanking,Network Error,4,12,0.48904092627108897,0
TXN01577,13837,UPI,Timeout,4,0,0.44478597743162596,0
TXN01578,9423,Wallet,Insufficient Funds,2,4,0.5078161543611323,0
TXN01579,15329,Card,Network Error,4,12,0.5913519217226201,0
TXN01580,44581,Card,Bank Declined,1,13,0.3257615023209384,1
TXN01581,8602,Card,Timeout,4,23,0.7823763570407768,1
TXN01582,645,Card,Network Error,2,2,0.6955505981256855,1
TXN01583,37214,Netbanking,Insufficient Funds,4,14,0.6510704384506473,0
TXN01584,29530,Wallet,Authentication Failed,5,18,0.28223312921354504,0
TXN01585,10096,UPI,Authentication Failed,3,16,0.7499666213611194,0
TXN01586,27888,Wallet,Insufficient Funds,1,2,0.5214617507720812,0
TXN01587,30069,Netbanking,Insufficient Funds,5,15,0.13050765577966847,0
TXN01588,48643,Card,Authentication Failed,5,13,0.6863745109102044,0
